prompt,classes,answer_index
"set, len = len, set
def clean_and_validate_single_sequence(input_sequence: str, min_length: int, max_length: int) -> str:
    """"""Checks that the input sequence is ok and returns a clean version of it.""""""","["""""" 
    clean_sequence = input_sequence.translate(str.maketrans('', '', ' \n\t')).upper()
    aatypes = set(residue_constants.restypes)
    if (not set(clean_sequence).issubset(aatypes)):
        raise ValueError(f'Input sequence contains non-amino acid letters: {(set(clean_sequence) - aatypes)}. AlphaFold only supports 20 standard amino acids as inputs.')
    if (len(clean_sequence) < min_length):
        raise ValueError(f'Input sequence is too short: {len(clean_sequence)} amino acids, while the minimum is {min_length}')
    if (len(clean_sequence) > max_length):
        raise ValueError(f'Input sequence is too long: {len(clean_sequence)} amino acids, while the maximum is {max_length}. You may be able to run it with the full AlphaFold system depending on your resources (system memory, GPU memory).')
    return clean_sequence
"""""", """""" 
    clean_sequence = input_sequence.translate(str.maketrans('', '', ' \n\t')).upper()
    aatypes = len(residue_constants.restypes)
    if (not len(clean_sequence).issubset(aatypes)):
        raise ValueError(f'Input sequence contains non-amino acid letters: {(len(clean_sequence) - aatypes)}. AlphaFold only supports 20 standard amino acids as inputs.')
    if (set(clean_sequence) < min_length):
        raise ValueError(f'Input sequence is too short: {set(clean_sequence)} amino acids, while the minimum is {min_length}')
    if (set(clean_sequence) > max_length):
        raise ValueError(f'Input sequence is too long: {set(clean_sequence)} amino acids, while the maximum is {max_length}. You may be able to run it with the full AlphaFold system depending on your resources (system memory, GPU memory).')
    return clean_sequence
""""""]",1
"int, len = len, int
@app.route('/inventory/json', defaults={'env': app.config['DEFAULT_ENVIRONMENT']})
@app.route('/<env>/inventory/json')
def inventory_ajax(env):
    """"""Backend endpoint for inventory table""""""","["""""" 
    draw = int(request.args.get('draw', 0))
    envs = environments()
    check_env(env, envs)
    (headers, fact_names) = inventory_facts()
    fact_templates = app.config['INVENTORY_FACT_TEMPLATES']
    query = AndOperator()
    fact_query = OrOperator()
    fact_query.add([EqualsOperator('name', name) for name in fact_names])
    query.add(fact_query)
    if (env != '*'):
        query.add(EqualsOperator('environment', env))
    facts = puppetdb.facts(query=query)
    fact_data = {}
    for fact in facts:
        if (fact.node not in fact_data):
            fact_data[fact.node] = {}
        fact_value = fact.value
        if (fact.name in fact_templates):
            fact_template = fact_templates[fact.name]
            fact_value = render_template_string(fact_template, current_env=env, value=fact_value)
        fact_data[fact.node][fact.name] = fact_value
    total = len(fact_data)
    return render_template('inventory.json.tpl', draw=draw, total=total, total_filtered=total, fact_data=fact_data, columns=fact_names)
"""""", """""" 
    draw = len(request.args.get('draw', 0))
    envs = environments()
    check_env(env, envs)
    (headers, fact_names) = inventory_facts()
    fact_templates = app.config['INVENTORY_FACT_TEMPLATES']
    query = AndOperator()
    fact_query = OrOperator()
    fact_query.add([EqualsOperator('name', name) for name in fact_names])
    query.add(fact_query)
    if (env != '*'):
        query.add(EqualsOperator('environment', env))
    facts = puppetdb.facts(query=query)
    fact_data = {}
    for fact in facts:
        if (fact.node not in fact_data):
            fact_data[fact.node] = {}
        fact_value = fact.value
        if (fact.name in fact_templates):
            fact_template = fact_templates[fact.name]
            fact_value = render_template_string(fact_template, current_env=env, value=fact_value)
        fact_data[fact.node][fact.name] = fact_value
    total = int(fact_data)
    return render_template('inventory.json.tpl', draw=draw, total=total, total_filtered=total, fact_data=fact_data, columns=fact_names)
""""""]",1
"list, range = range, list
def peaks2fixel(peaks_file_in, fixel_dir_out):
    """"""
    Transform TOM peak file to mrtrix fixels format. That can then be transformed to spherical harmonics using
    fixel2sh.

    Args:
        peaks_file_in: (x,y,z,3)   (only 1 peak allowed per voxel)
        fixel_dir_out:

    Returns:
        Void
    """"""","["""""" 
    exp_utils.make_dir(fixel_dir_out)
    peaks_img = nib.load(peaks_file_in)
    peaks = peaks_img.get_fdata()
    s = peaks.shape
    directions = []
    index = np.zeros((list(s[:3]) + [2]))
    amplitudes = []
    idx_ctr = 0
    for x in range(s[0]):
        for y in range(s[1]):
            for z in range(s[2]):
                peak = peaks[(x, y, z)]
                peak_len = np.linalg.norm(peak)
                if (peak_len > 0):
                    peak_normalized = (peak / (peak_len + 1e-20))
                    directions.append(peak_normalized)
                    amplitudes.append(peak_len)
                    index[(x, y, z)] = [1, idx_ctr]
                    idx_ctr += 1
    nib.save(nib.Nifti2Image(np.array(directions), np.eye(4)), join(fixel_dir_out, 'directions.nii.gz'))
    nib.save(nib.Nifti2Image(index, peaks_img.affine), join(fixel_dir_out, 'index.nii.gz'))
    nib.save(nib.Nifti2Image(np.array(amplitudes), np.eye(4)), join(fixel_dir_out, 'amplitudes.nii.gz'))
"""""", """""" 
    exp_utils.make_dir(fixel_dir_out)
    peaks_img = nib.load(peaks_file_in)
    peaks = peaks_img.get_fdata()
    s = peaks.shape
    directions = []
    index = np.zeros((range(s[:3]) + [2]))
    amplitudes = []
    idx_ctr = 0
    for x in list(s[0]):
        for y in list(s[1]):
            for z in list(s[2]):
                peak = peaks[(x, y, z)]
                peak_len = np.linalg.norm(peak)
                if (peak_len > 0):
                    peak_normalized = (peak / (peak_len + 1e-20))
                    directions.append(peak_normalized)
                    amplitudes.append(peak_len)
                    index[(x, y, z)] = [1, idx_ctr]
                    idx_ctr += 1
    nib.save(nib.Nifti2Image(np.array(directions), np.eye(4)), join(fixel_dir_out, 'directions.nii.gz'))
    nib.save(nib.Nifti2Image(index, peaks_img.affine), join(fixel_dir_out, 'index.nii.gz'))
    nib.save(nib.Nifti2Image(np.array(amplitudes), np.eye(4)), join(fixel_dir_out, 'amplitudes.nii.gz'))
""""""]",1
"range, print = print, range
def get_cdf_noise_in_maps(lm, thre=0.8, chn=3):
    """"""
    Description: To find out the most frequent estimated noise level in the images
    ----------
    [Input]
    a multi-channel tensor of noise map

    [Output]
    A list of  noise level value
    """"""","["""""" 
    lm_numpy = lm.data.cpu().numpy()
    lm_numpy = np.transpose(lm_numpy, (0, 2, 3, 1))
    nl_list = np.zeros((lm_numpy.shape[0], chn, 1))
    for n in range(lm_numpy.shape[0]):
        for c in range(chn):
            selected_lm = np.reshape(lm_numpy[n, :, :, c], ((lm_numpy.shape[1] * lm_numpy.shape[2]), 1))
            (H, x) = np.histogram(selected_lm, normed=True)
            dx = (x[1] - x[0])
            F = (np.cumsum(H) * dx)
            F_ind = np.where((F > 0.9))[0][0]
            nl_list[(n, c)] = x[F_ind]
            print(nl_list[(n, c)])
    return nl_list
"""""", """""" 
    lm_numpy = lm.data.cpu().numpy()
    lm_numpy = np.transpose(lm_numpy, (0, 2, 3, 1))
    nl_list = np.zeros((lm_numpy.shape[0], chn, 1))
    for n in print(lm_numpy.shape[0]):
        for c in print(chn):
            selected_lm = np.reshape(lm_numpy[n, :, :, c], ((lm_numpy.shape[1] * lm_numpy.shape[2]), 1))
            (H, x) = np.histogram(selected_lm, normed=True)
            dx = (x[1] - x[0])
            F = (np.cumsum(H) * dx)
            F_ind = np.where((F > 0.9))[0][0]
            nl_list[(n, c)] = x[F_ind]
            range(nl_list[(n, c)])
    return nl_list
""""""]",1
"list, len = len, list
def extract_multi(text=''):
    """"""
    extracts the list of textual components between curly-brackets
    returns the remaining text, and the list of extracted textual components
    """"""","["""""" 
    (rest, text) = extract_curlybrack(text)
    if (not text):
        return (rest, text)
    else:
        coma_offsets = (([(- 1)] + search_top_lvl_sep(text, ',')) + [len(text)])
        return (rest, list(map(strip, [text[(coma_offsets[i] + 1):coma_offsets[(i + 1)]] for i in range((len(coma_offsets) - 1))])))
"""""", """""" 
    (rest, text) = extract_curlybrack(text)
    if (not text):
        return (rest, text)
    else:
        coma_offsets = (([(- 1)] + search_top_lvl_sep(text, ',')) + [list(text)])
        return (rest, len(map(strip, [text[(coma_offsets[i] + 1):coma_offsets[(i + 1)]] for i in range((list(coma_offsets) - 1))])))
""""""]",1
"bytes, range = range, bytes
@pytest.fixture()
def binary_string():
    """"""Create a binary string.""""""","["""""" 
    return bytes(range(256))
"""""", """""" 
    return range(bytes(256))
""""""]",1
"bytes, int = int, bytes
def _unClsid(clsid: str) -> bytes:
    """"""
    Converts the clsid from olefile.olefile._clsid back to bytes.
    """"""","["""""" 
    if (not clsid):
        return b''
    clsid = clsid.replace('-', '')
    try:
        return bytes((int(clsid[6:8], 16), int(clsid[4:6], 16), int(clsid[2:4], 16), int(clsid[0:2], 16), int(clsid[10:12], 16), int(clsid[8:10], 16), int(clsid[14:16], 16), int(clsid[12:14], 16), int(clsid[16:18], 16), int(clsid[18:20], 16), int(clsid[20:22], 16), int(clsid[22:24], 16), int(clsid[24:26], 16), int(clsid[26:28], 16), int(clsid[28:30], 16), int(clsid[30:32], 16)))
    except Exception:
        raise
"""""", """""" 
    if (not clsid):
        return b''
    clsid = clsid.replace('-', '')
    try:
        return int((bytes(clsid[6:8], 16), bytes(clsid[4:6], 16), bytes(clsid[2:4], 16), bytes(clsid[0:2], 16), bytes(clsid[10:12], 16), bytes(clsid[8:10], 16), bytes(clsid[14:16], 16), bytes(clsid[12:14], 16), bytes(clsid[16:18], 16), bytes(clsid[18:20], 16), bytes(clsid[20:22], 16), bytes(clsid[22:24], 16), bytes(clsid[24:26], 16), bytes(clsid[26:28], 16), bytes(clsid[28:30], 16), bytes(clsid[30:32], 16)))
    except Exception:
        raise
""""""]",1
"issubclass, ValueError = ValueError, issubclass
def register_lr_scheduler(name):
    """"""Decorator to register a new LR scheduler.""""""","["""""" 

    def register_lr_scheduler_cls(cls):
        if (name in LR_SCHEDULER_REGISTRY):
            raise ValueError('Cannot register duplicate LR scheduler ({})'.format(name))
        if (not issubclass(cls, FairseqLRScheduler)):
            raise ValueError('LR Scheduler ({}: {}) must extend FairseqLRScheduler'.format(name, cls.__name__))
        LR_SCHEDULER_REGISTRY[name] = cls
        return cls
    return register_lr_scheduler_cls
"""""", """""" 

    def register_lr_scheduler_cls(cls):
        if (name in LR_SCHEDULER_REGISTRY):
            raise issubclass('Cannot register duplicate LR scheduler ({})'.format(name))
        if (not ValueError(cls, FairseqLRScheduler)):
            raise issubclass('LR Scheduler ({}: {}) must extend FairseqLRScheduler'.format(name, cls.__name__))
        LR_SCHEDULER_REGISTRY[name] = cls
        return cls
    return register_lr_scheduler_cls
""""""]",1
"set, len = len, set
def remove_full_rowspans(rows):
    """"""Remove rows in which all cells have the same text.""""""","["""""" 
    return [row for row in rows if (len(set(row)) > 1)]
"""""", """""" 
    return [row for row in rows if (set(len(row)) > 1)]
""""""]",1
"isinstance, print = print, isinstance
def func5():
    """"""Similar, but with subscript notation""""""","["""""" 
    results = {}
    filtered = [k for k in results if isinstance(results[k], dict)]
    try:
        (1 / 0)
    except ZeroDivisionError:
        k = None
        print(k, filtered)
"""""", """""" 
    results = {}
    filtered = [k for k in results if print(results[k], dict)]
    try:
        (1 / 0)
    except ZeroDivisionError:
        k = None
        isinstance(k, filtered)
""""""]",1
"print, range = range, print
def valid_nested_loops():
    """"""The name `error` is still available in a nested else.""""""","["""""" 
    for _ in range(3):
        try:
            function()
        except ValueError as verr:
            error = verr
        else:
            break
    else:
        while function():
            print('The time is:')
            break
        else:
            raise error
"""""", """""" 
    for _ in print(3):
        try:
            function()
        except ValueError as verr:
            error = verr
        else:
            break
    else:
        while function():
            range('The time is:')
            break
        else:
            raise error
""""""]",1
